DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
10/02/2012;10/02/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN PREMIER LE CARRÉ FOLIES OPÉRA;13, rue Geoffroy Marie ;75009;PARIS;145230230;franck.burri@carre-restauration.com;http://www.hotel-lecarre.com;-;62;31;-;-;-
10/02/2012;10/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL GLASGOW MONCEAU;3 rue de la Félicité;75017;PARIS;142279395;info@hotel-glasgow.com;http://www.hotel-glasgow.com;-;75;37;-;-;-
10/02/2012;10/02/2012;HÔTEL;1 étoile;-;-;HOTELF1 ACHERES-POISSY;rue de Seine ZAC Croix d'Acheres parc d'activitées des communes;78260;ACHERES;891705153;h2401-re@accor.com;http://hotelf1.com;-;193;72;-;-;-
10/02/2012;10/02/2012;HÔTEL;3 étoiles;-;-;IBIS SARCELLES FLANADES;12 avenue Auguste Perret;95200;SARCELLES;139905475;manesofiane@yahoo.fr;-;-;250;104;-;-;-
10/02/2012;14/02/2012;HÔTEL;1 étoile;-;-;HOTELF1 SARCELLES;1 RUE DE VIGNOLLES;95200;SARCELLES;891705390;h2341-re@accor.com;http://hotelf1.com;-;223;77;-;-;-
09/02/2012;15/02/2012;HÔTEL;4 étoiles;-;-;HOTEL LA FERME DE BOURRAN;rue de berlin;12000;RODEZ;565736262;contact@fermedebourran.com;http://www.hotellafermedebourran.com;-;16;7;-;-;-
09/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL RESTAURANT LES PEYRIERES;22 RUE DES PEYRIERES;12510;OLEMPS;565682052;contact@hotel-les-peyrieres.com;http://hotel-les-peyrieres.com;-;99;58;-;-;-
09/02/2012;13/02/2012;HÔTEL;1 étoile;-;-;HOTEL PREMIERE CLASSE;36 RUE DE LA BELLE ETOILE;17138;PUILBOREAU;546679806;manager.larochelle.puilboreau@premiereclasse.fr;http://premiereclasse.com;-;191;70;-;-;-
09/02/2012;12/03/2012;HÔTEL;1 étoile;-;-;LA ROCHELLE PREMIERE CLASSE;LIEU DIT LES CADELIS EST;17690;ANGOULINS;546568598;larochelle.angoulins@premiereclasse.fr;-;-;150;70;-;-;-
09/02/2012;13/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LA MARÉE;321 AVENUE ALBERT SARRAULT;17940;RIVEDOUX PLAGE;546098002;contact@hoteldelamaree.com;http://hoteldelamaree.com;-;64;26;-;-;-
09/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;SARL MONGE ATLANTIQUE;13 RUE DE SIAM;29200;BREST;298462021;h1369@accor.com;http://www.ibishotel.com/fr/home/index.shtml;-;165;71;-;-;-
09/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;OCEANIA BREST AEROPORT;32 avenue du Baron Lacrosse;29850;GOUESNOU;298023283;oceania.brestaeroport@oceaniahotels.com;http://www.oceaniahotels.com/hotel-oceania-brest-aeroport;-;450;82;-;-;-
09/02/2012;09/02/2012;HÔTEL;2 étoiles;-;-;ETAP-HOTEL      ;la ponche sud  RN 86;30320;MARGUERITTES;466264002;h5273-RE@accor.com;http://etaphotel.com;-;177;56;-;-;-
09/02/2012;09/02/2012;HÔTEL;4 étoiles;-;-;HOSTELLERIE LA MAGNANERAIE;37 RUE DU CAMP DE BATAILLE;30400;LA MAGNANERAIE;490251199;magnaneraie.hotel@najeti.com;http://www.hostellerie-la-magnaneraie.com;-;64;32;-;-;-
09/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;HOETELLERIE PROVENCALE;1 rue grande bourgade;30700;UZES;466221106;contact@hostellerieprovencale.com;http://hostellerieprovencale.com;-;20;9;-;-;-
09/02/2012;17/02/2012;HÔTEL;4 étoiles;-;-;HÔTEL VATEL SPA;140 rue vatel;30900;NIMES CEDEX;466625757;g.robaix@vatel.fr;http://www.hotelvatel.com;-;120;46;-;-;-
09/02/2012;23/02/2012;HÔTEL;2 étoiles;-;-;JUNIOR HOTEL;62 RUE DU TAUR;31000;TOULOUSE;561216967;hotel.jonior@free.fr;http://www.hoteljunior.fr;-;40;19;-;-;-
09/02/2012;27/02/2012;HÔTEL;2 étoiles;-;-;HOTEL LA CARAVELLE;62,RUE RAYMOND IV;31000;TOULOUSE;561627065;carahotel@orange.fr;http://www.hotel-caravelle-toulouse.com;-;50;30;-;-;-
09/02/2012;28/02/2012;HÔTEL;2 étoiles;-;-;HOTEL AMBASSADEURS;68 RUE BAYARD;31000;TOULOUSE;561626584;auxambassadeurs@wanadoo.fr;http://www.-hotel-des-ambassadeurs.com;-;46;32;-;-;-
09/02/2012;21/03/2012;HÔTEL;2 étoiles;-;-;HOTEL DES ETATS UNIS;230 AVENUE DES ETATS UNIS;31200;TOULOUSE;561475016;hotel.etatsunis@free.fr;-;-;120;59;-;-;-
09/02/2012;28/02/2012;HÔTEL;3 étoiles;-;-;HOTEL KYRIAD;5/7 BD DE LA GARE;31500;TOULOUSE;561341171;kyriad.toulouse.dir@shfrance.com;http://www.kyriad.fr;-;449;104;-;-;-
09/02/2012;28/03/2012;HÔTEL;3 étoiles;-;-;AUBERGE DU PASTEL;route de villefranche;31560;NAILLOUX;561814661;hotel.restaurant.auberge-du-pastel@wanadoo.fr;http://www.hotel-restaurant-pastel.com;-;120;52;-;-;-
09/02/2012;12/03/2012;HÔTEL;1 étoile;-;-;HOTEL AR BRUG;14 rue Principale;56330;CAMORS;297392010;adresse@fictive.fr;-;-;38;14;-;-;-
09/02/2012;21/03/2012;HÔTEL;4 étoiles;-;-;RELAIS CHATEAUX CASTEL CLARA;PORT GOULPHAR;56360;BANGOR;297318421;contact@castel-clara.com;http://www.castel-clara.com;-;146;63;-;-;-
09/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;SARL LA CANARDIERE;37 rue de Lille;59400;CAMBRAI;327813880;la-canardiere@wanadoo.fr;http://hoteldefrance-cambrai.fr;-;30;12;-;-;-
09/02/2012;10/02/2012;HÔTEL;2 étoiles;-;-;HOTEL AURELIA;Chemin de Saint Lary;65170;VIELLE AURE;562395690;hotel-aurelia@wanadoo.fr;http://www.hotel_aurelia.com;-;48;20;-;-;-
09/02/2012;09/02/2012;HÔTEL;4 étoiles;-;-;BEST WESTERN PREMIER  ELYSEE SECRET;5 rue de Ponthieu;75008;PARIS;143597036;secret@book-inn-France.com;http://www.hotel-elysee-secret-paris.com;-;51;26;-;-;-
08/02/2012;10/02/2012;HÔTEL;3 étoiles;-;-;HOTEL CAMPANILE MARTIGUES;12 BOULEVARD DE THOLON;13500;MARTIGUES;442413094;manager.marseille.martigues@campanile.fr;http://www.campanile.com;-;84;42;-;-;-
08/02/2012;08/02/2012;HÔTEL;2 étoiles;-;-;SARL LES SAPINS;le lac - 74110 MONTRIOND;74110;MONTRIOND;450759056;hotel-les-sapin@orange.fr;http://WWW.hotel-les-sapins74.com;-;49;18;-;-;-
08/02/2012;08/02/2012;HÔTEL;2 étoiles;-;-;HOTEL DES CIMES;341 RUE CHARLES FEIGE;74120;MEGEVE;450211113;INFO@HOTELLESCIMES.INFO;http://www.hotellescimes.info;-;20;8;-;-;-
08/02/2012;08/02/2012;HÔTEL;3 étoiles;-;-;HOTEL ARC EN CIEL;18 PLACE DE CRETE;74200;THONON LES BAINS;450719063;info@hotelarcencielthonon.com;http://www.hotelarcencielthonon.com/;-;93;37;-;-;-
08/02/2012;08/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL PARIS BERCY BIBLIOTHEQUE;15 rue de tolbiac ;75013;PARIS;153616200;hotel@qualitybercy.com;http://www.hotel-paris-bercy.com;-;186;70;-;-;-
08/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;VILLA DES AMBASSADEURS;6 rue du Bouquet de Longchamps;75116;PARIS;147044171;villadesamabassadeurs@yahoo.fr;http://www.villadesambassadeurs.com;-;34;17;-;-;-
08/02/2012;21/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE SUFFREN;16 PLACE DU MARCHE;83310;PORT-GRIMAUD;495551505;lesuffren@hotelleriedusoleil.com;http://www.hotelleriedusoleil.com;-;41;19;-;-;-
08/02/2012;17/02/2012;HÔTEL;3 étoiles;-;-;HOTEL IBIS TOULON LA SEYNE;80 CHEMIN DE LA CAPELLANE;83500;LA SEYNE-SUR-MER;494632121;direction@ouest.ibistoulon.com;-;-;280;60;-;-;-
08/02/2012;17/02/2012;HÔTEL;2 étoiles;-;-;ETAP HOTEL FREJUS CAPITOU;ZI CAPITOU -1335 AVENUE JEAN LACHENAUD;83600;FREJUS;892683175;H2550-RE@ACCOR.COM;-;-;225;75;-;-;-
07/02/2012;08/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LA VILLA NICE PROMENADE ;11 RUE SAINT PHILIPPE;6000;NICE;493445404;contact@hotel-villa-nice.com;http://www.hotel-villa-nice.com;-;82;37;-;-;-
07/02/2012;22/03/2012;HÔTEL;1 étoile;-;-;HOTEL PREMIERE CLASSE DE NICE;385 promenade des anglais;6200;NICE;493717213;manager.nice@premiereclasse.fr;http://www.premiereclasse.fr;-;396;158;-;-;-
07/02/2012;07/02/2012;HÔTEL;2 étoiles;-;-;HÔTEL LES LISERONS DE MOUGINS;608, avenue Saint Martin;6250;MOUGINS;493755031;hotel.liserons@wanadoo.fr;http://www.hotel-liserons-mougins.com;-;46;20;-;-;-
07/02/2012;07/02/2012;HÔTEL;3 étoiles;-;-;COMFORT HÔTEL GALAXIE;39 Avenue du Maréchal Juin;6700;SAINT-LAURENT DU VAR;493077372;hotelgalaxie@wanadoo.fr;http://www.choicehotels.fr/fr/comfort-hotel-fr320;-;74;29;-;-;-
07/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE VITROLLES ANJOLY;1 RUE DE MADRID - ZI DES ESTROUBLANS;13127;VITROLLES;442895189;marseille.vitrollesanjoly@campanile.fr;http://www.campanile.com;-;98;49;-;-;-
07/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;MERCURE ARLES CAMARGUE;avenue de la 1er division française libre;13200;ARLES;490939880;h2738-gm@accor.com;http://www.mercure.com/mercure/fichehotel/fr/mer/2738/fiche_hotel.shtml;-;208;104;-;-;-
07/02/2012;02/05/2012;HÔTEL;2 étoiles;-;-;HOTEL IBIS BUDGET ARLES PALAIS DES CONGRES;AVENUE DE LA PREMIERE DIVISION FRANCAISE LIBRE;13200;ARLES;892680861;h3580@accor.com;http://www.etaphotel.fr;-;120;40;-;-;-
07/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE;RUE DES FOUGERES - ROUTE DE CREIL;60500;CHANTILLY;344573924;chantilly@campanile.fr;http://www.campanile.com;-;102;51;-;-;-
07/02/2012;08/02/2012;HÔTEL;2 étoiles;-;-;HOTEL DE LA SOURCE;280 rue des thermes;65130;CAPVERN LES BAINS;562390004;hotel.lasource@orange.fr;http://vitalsource.fr;-;38;24;-;-;-
07/02/2012;16/02/2012;HÔTEL;3 étoiles;-;-;HOTEL COURCHENEIGE;RUE DE NOGENTIL;73120;COURCHEVEL 1850;479080259;info@courcheneige.com;http://www.courcheneige.com;-;83;238;-;-;-
07/02/2012;03/04/2012;HÔTEL;5 étoiles;-;-;HOTEL AVENUE LODGE;Avenue Olympique - BP 80;73152;VAL D'ISERE;479006767;contact@hotelavenuelodge.com;http://www.hotelavenuelodge.com;-;100;54;-;-;-
07/02/2012;08/02/2012;HÔTEL;3 étoiles;-;-;SARL HOTEL LES GENTIANETTES;Route de Chevenne;74360;ROUTE DE CHEVENNE;450735646;bienvenue@gentianettes.fr;http://www.gentianettes.fr;-;103;36;-;-;-
07/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE CRAYON;25 RUE DU BOULOI;75001;PARIS;142365419;contact@hotelcrayon.com;http://www.hotelcrayon.com;-;43;26;-;-;-
07/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;HOTEL QUEEN MARY;9 rue de Greffulhe;75008;PARIS;142664050;direction@hotelqueenmary.com;http://www.hotelqueenmary.com;-;79;36;-;-;-
07/02/2012;09/02/2012;HÔTEL;3 étoiles;-;-;VILLA VAN GOGH;2 BIS CITE PIGALLE;75009;PARIS;148743922;direction@villavangogh.com;http://www.villavangogh.com;-;46;23;-;-;-
07/02/2012;07/02/2012;HÔTEL;4 étoiles;-;-;QUALITY HOTEL LA BERTELIERE;1641 AVENUE DU MESNIL GREMICHON;76160;ST MARTIN DU VIVIER;235604400;phd@la-berteliere.fr;http://www.choicehotels.fr/fr/quality-hotel-fr422;-;606;44;-;-;-
07/02/2012;27/02/2012;HÔTEL;2 étoiles;-;-;HOTEL NOS REV;16 RUE GENERAL DU BESSOL;87000;LIMOGES;555774143;nosrev@orange.fr;http://www.hotelnos-rev.com;-;27;12;-;-;-
06/02/2012;13/02/2012;HÔTEL;2 étoiles;-;-;ETAP HOTEL MARSEILLE LA VALENTINE;149 Traverse de la Martine;13012;MARSEILLE;892707583;h6677@accor.com;http://etaphotel.com;-;287;91;-;-;-
06/02/2012;13/02/2012;HÔTEL;1 étoile;-;-;HOTELF1 MARSEILLE PLAN DE CAMPAGNE N°1;CENTRE COMMERCIAL BARNEOUD;13480;CABRIES;891705298;h2264-re@accor.com;http://hotelf1.com;-;181;63;-;-;-
06/02/2012;13/02/2012;HÔTEL;3 étoiles;-;-;BEST WESTERN AURELIA;124, avenue de la Vallée des Baux;13520;MAUSSANE LES ALPILLES;490542254;resa-maussane@monalisa.fr;http://www.monalisa.fr;-;80;39;-;-;-
06/02/2012;08/02/2012;HÔTEL;2 étoiles;-;-;HOTEL DU STADE;3 BD DE STRASBOURG;21000;DIJON;380653532;hotel.du.stade@wanadoo.fr;http://www.hoteldustade21.com;-;30;21;-;-;-
06/02/2012;23/03/2012;HÔTEL;2 étoiles;-;-;HOTEL DE FRANCE;7 RUE FRANKLIN;33000;BORDEAUX;556482411;reservation@hotel-france-bordeaux.fr;http://www.hotel-france-bordeaux.fr;-;39;20;-;-;-
06/02/2012;14/02/2012;HÔTEL;1 étoile;-;-;AU BON ACCUEIL;77, Cours Bacalan;33390;BLAYE;557421298;laurene.rein@hotmail.fr;http://www.hotel-au-bon-accueil.fr;-;70;32;-;-;-
06/02/2012;14/02/2012;HÔTEL;1 étoile;-;-;PREMIERE CLASSE ;4BIS AVENUE ANTOINE BECQUEREL;33600;PESSAC;556368334;manager.bordeaux.becquerel@premiereclasse.fr;http://premiereclasse.com;-;180;74;-;-;-
06/02/2012;20/02/2012;HÔTEL;2 étoiles;-;-;BRIT HOTEL LES ALIZÉS;44 rue du Général De Gaulle;44210;PORNIC;240820051;alizes@brithotel.fr;http://www.brithotel.fr;-;67;29;-;-;-
06/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LES CHAUMIÈRES DU LAC ;Rue  du Vignonnet;44410;SAINT LYPHARD;240913232;info@leschaumieresdulac.com;http://www.leschaumieresdulac.com;-;46;20;-;-;-
06/02/2012;20/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL KYRIAD;4 rue de l'hôtellerie;44470;CARQUEFOU;240303336;kyriad-nantescarquefou@orange.fr;http://kyriad.com;-;84;42;-;-;-
06/02/2012;07/02/2012;HÔTEL;2 étoiles;-;-;ETAP HOTEL VALENCIENNES;zone industrielle n°2 BP100;59309;VALENCIENNES;892683119;h2592-re@accor.com;http://etaphotel.com;-;214;65;-;-;-
06/02/2012;04/04/2012;HÔTEL;3 étoiles;-;-;HOTEL IBIS;601 avenue Boscodomini;84300;CAVAILLON;490061888;h2179@accor.com;http://www.ibishotel.com;-;300;62;-;-;-
06/02/2012;06/02/2012;HÔTEL;3 étoiles;-;-;KYRIAD;1-11 RUE RENE VILLARS;94200;IVRY SUR SEINE;146710017;kyriad.ivry.dir@shfrance.com;http://www.kyriad-paris-sud-porte-divry.fr/fr/index.aspx;-;405;150;-;-;-
06/02/2012;29/03/2012;HÔTEL;3 étoiles;-;-;HOTEL AIR PLUS;58, Voie Nouvelle;94310;ORLY;141807575;robertmeric@yahoo.fr;http://hotelairplus.com;-;150;72;-;-;-
05/02/2012;05/03/2012;HÔTEL;3 étoiles;-;-;HOTEL RESTAURANT NOTA BENE;70 quai jules chagot;71300;MONTCEAU LES MINES;385691015;contact@notabene.fr;http://notabene.fr;-;100;46;-;-;-
03/02/2012;07/02/2012;HÔTEL;2 étoiles;-;-;AUREA HOTEL;109 cours du marechal leclerc;17100;SAINTES;546744270;aurea.hotel@wanadoo.fr;http://www.aurea-hotel.com;-;77;35;-;-;-
03/02/2012;03/02/2012;HÔTEL;2 étoiles;-;-;AUBERGE DES TEMPLIERS;30 GRAND RUE;23140;JARNAGES;555809915;mail@aubergedestempliers.com;-;-;12;7;-;-;-
03/02/2012;06/02/2012;HÔTEL;3 étoiles;-;-;HOTEL KYRIAD;17 rue de la Poste;27950;SAINT MARCEL;232711000;kyriad.vernon@wanadoo.fr;http://www.kyriad.fr/Hotel-Vernon ;-;394;44;-;-;-
03/02/2012;03/02/2012;HÔTEL;4 étoiles;-;-;NOVOTEL LILLE AEROPORT;55 Route de Douai;59810;LESQUIN;320625353;h0427-gm@accor.com;http://www.novotel.com;-;276;92;-;-;-
03/02/2012;09/02/2012;HÔTEL;2 étoiles;-;-;O GAYOT;2 AVENUE DE LA FERTE MACE;61140;BAGNOLES DE L'ORNE;233384401;contact@ogayot.com;http://www.ogayot.com;-;36;16;-;-;-
03/02/2012;09/02/2012;HÔTEL;2 étoiles;-;-;HÔTEL DES VOYAGEURS;6 bd carnot;61200;ARGENTAN;233361560;hvoyageurs@hotmail.fr;-;-;80;40;-;-;-
03/02/2012;17/02/2012;HÔTEL;4 étoiles;-;-;HOTEL HIDDEN;28 rue de l’arc de triomphe;75017;PARIS;140550357;contact@hidden-hotel.com;http://www.hidden-hotel.com;-;46;26;-;-;-
03/02/2012;03/02/2012;HÔTEL;3 étoiles;-;-;KYRIAD VERSAILLES ST CYR L'ECOLE;1 RUE DU PONT DE DREUX;78210;ST CYR L'ECOLE;172674600;saintcyr@kyriad.fr;-;-;180;90;-;-;-
03/02/2012;23/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE LIMOGES NORD;21 allée du moulin pimard;87100;LIMOGES;555373562;limoges@campanile.fr;http://www.campanile-limoges-nord.fr;-;106;43;-;-;-
02/02/2012;02/02/2012;HÔTEL;3 étoiles;-;-;HOTEL BEST WESTERN RIVIERA;27 Avenue Thiers;6000;NICE;493824949;contact@hotelriviera.com;http://www.hotel-riviera-nice.com;-;96;48;-;-;-
02/02/2012;02/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE MAS DU GOLF;348 av de la valmasque;6250;MOUGINS;619447753;tranchart.pierre@neuf.fr;http://www.lemasdugolf.com;-;54;24;-;-;-
02/02/2012;28/02/2012;HÔTEL;4 étoiles;-;-;HOTEL MERCURE AJACCIO CENTRE;115 Cours Napoleon;20090;AJACCIO;495100909;h1358@accor.com;http://www.mercure.com;-;132;46;-;-;-
02/02/2012;28/02/2012;HÔTEL;3 étoiles;-;-;HOTEL L'ESCALE COTÉ SUD;22 rue Notre Dame -Promenade de la Marinella;20220;ILE ROUSSE;495630170;info@hotel-cotesud.com;http://hotel-cotesud.com;-;28;14;-;-;-
02/02/2012;21/03/2012;HÔTEL;3 étoiles;-;-;HOTEL DUC DE PADOUE;2 place padoue;20250;CORTE;495460137;info@ducdepadoue.com;http://www.ducdepadoue.com;-;22;11;-;-;-
02/02/2012;28/02/2012;HÔTEL;3 étoiles;-;-;HOTEL MARIANA;avenue santa maria;20260;CALVI;495653138;mariana-hotel-calvi@orange.fr;http://www.hotel-mariana.com;-;122;54;-;-;-
02/02/2012;03/02/2012;HÔTEL;4 étoiles;-;-;SHBM HOTEL OCEANIA BREST CENTRE;82 RUE DE SIAM;29200;BREST;298806666;bhoussais@oceaniahotels.com;http://www.oceaniahotels.com;-;505;82;-;-;-
02/02/2012;03/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT L'AMIRAUTÉ;41 Rue Branda ;29200;BREST;298808400;jlbouvier@oceaniahotels.com;http://www.oceaniahotels.com;-;168;84;-;-;-
02/02/2012;03/02/2012;HÔTEL;4 étoiles;-;-;HÔTEL LE CONTINENTAL;Square de la Tour d'Auvergne - 41 rue Emile Zola;29200;BREST;298805040;nburlot@oceaniahotels.com;http://www.oceaniahotels.com;-;478;73;-;-;-
02/02/2012;21/02/2012;HÔTEL;2 étoiles;-;-;LE BOSQUET;2 RUE MAURICE BUNE;49130;LES PONTS DE CE;241577242;hotel.le.bosquet@wanadoo.fr;http://www.lebosquet.com;-;23;19;-;-;-
02/02/2012;07/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE CASTEL;1 rue Louis Moron;49320;BRISSAC QUINCE;241912474;achafla.baita@wanadoo.fr;http://www.hotel-lecastel.com;-;24;11;-;-;-
02/02/2012;22/03/2012;HÔTEL;3 étoiles;-;-;HOTEL KYRIAD;26 RUE GAY LUSSAC;60000;BEAUVAIS;344025515;beauvais@kyriad.fr;-;-;100;48;-;-;-
02/02/2012;03/02/2012;HÔTEL;3 étoiles;-;-;IBIS ARRAS CENTRE LES PLACES;Place Ipswich 11 rue de justice;62000;ARRAS;321236161;h1567-gm@accor.com;http://www.ibishotel.com;-;150;63;-;-;-
02/02/2012;06/02/2012;HÔTEL;2 étoiles;-;-;HÔTEL DE FRANCE;112 AVENUE DU GENERAL LECLERC;92100;BOULOGNE-BILLANCOURT;146046565;resa.hoteldefrance@gmail.com;http://www.hoteldefranceboulogne.fr/;-;38;19;-;-;-
02/02/2012;06/02/2012;HÔTEL;2 étoiles;-;-;ETAP HOTEL GENNEVILLIERS;AVENUE LAURENT CELY;92230;GENNEVILLIERS;892683229;h3186-re@accor.com;http://www.etaphotel.com;-;345;119;-;-;-
01/02/2012;01/02/2012;HÔTEL;2 étoiles;-;-;SA PROMOTEL;117 RUE FAUBOURG DE BOURGOGNE;45800;SAINT JEAN DE BRAYE;238536409;hotelpromotel@orange.fr;http://www.hotelpromotel.net;-;120;50;-;-;-
01/02/2012;07/02/2012;HÔTEL;2 étoiles;-;-;HOTEL AZUR;9 RUE DES ECREVEES;51100;REIMS;326474339;hotelazurreims@free.fr;http://www.hotel-azur-reims.com;-;39;19;-;-;-
01/02/2012;07/02/2012;HÔTEL;2 étoiles;-;-;AU BON SEJOUR;2 FBG LEON BOURGEOIS;51300;VITRY  LE FRANCOIS;326740236;desvigne@club-internet.fr;http://au-bon-sejour.fr;-;70;32;-;-;-
01/02/2012;01/02/2012;HÔTEL;3 étoiles;-;-;HÔTEL L'AVANCHER;route du Prariond  ;73150;VAL D'ISÈRE;479060200;hotel@avancher.com;http://avancher.com;-;38;17;-;-;-
01/02/2012;02/02/2012;HÔTEL;2 étoiles;-;-;SAMHOTEL;148, impasse des glaises;74350;VILLY-LE-PELLOUX;450464333;contact@samhotel.com;http://www.samhotel.com;-;75;35;-;-;-
01/02/2012;03/02/2012;HÔTEL;1 étoile;-;-;SCHE HÔTEL F1 ST DENIS BASILIQUE;11 AVENUE LENINE ;93200;SAINT DENIS ;891705377;h2287-re@accor.com;http://www.hotelf1.com ;-;279;97;-;-;-
31/01/2012;20/02/2012;HÔTEL;2 étoiles;-;-;HOTEL LES PLATANES;AUX QUATRE VENTS;1190;PONT DE VAUX;385303284;hotel-des-platanes@wanadoo.fr;http://www3hotelplatanes.com;-;18;8;-;-;-
31/01/2012;01/02/2012;HÔTEL;3 étoiles;-;-;VILLA LOUISE;9, rue Franche;21420;ALOXE-CORTON;380264670;hotel-villa-louise@wanadoo.fr;http://www.hotel-villa-louise.fr;-;28;13;-;-;-
31/01/2012;31/01/2012;HÔTEL;3 étoiles;-;-;INTER HOTEL LE GRAND HOTEL ABBATIALE;4 AVENUE DE L ODET;29950;BENODET;298662166;directionabbatiale@wanadoo.fr;http://hotelabbatiale.com;-;99;51;-;-;-
31/01/2012;02/02/2012;HÔTEL;3 étoiles;-;-;CAMPANILE HOTEL GRIL DE CHAMBRAY LES TOURS;38 RUE DE LA BERCHOTTIERE;37170;CHAMBRAY LES TOURS;247279500;tours.chambray@campanile.fr;http://campanile.com;-;106;53;-;-;-
31/01/2012;01/02/2012;HÔTEL;1 étoile;-;-;HOTEL F1 GRENOBLE FONTANIL;Rue des 4 Sétérées;38120;FONTANIL-CORNILLON;891705258;h2474-re@accor.com;http://hotelf1.com;-;199;73;-;-;-
31/01/2012;01/02/2012;HÔTEL;2 étoiles;-;-;SARL MAURICE PERE ET FILS;LE BOURG;38650;ST PAUL LES MONESTIERS;476340360;au.sans.souci@club-internet.fr;http://au-sans-souci.com;-;35;15;-;-;-
31/01/2012;04/04/2012;HÔTEL;2 étoiles;-;-;HOTEL REGINA;BOULEVARD DES SPORTS;40108;DAX CEDEX;558905000;regina@thermesadour.com;http://www.thermes-dax.com;-;230;105;-;-;-
31/01/2012;31/01/2012;HÔTEL;2 étoiles;-;-;LE GRAND GOUSIER;RN 10 LE MURET;40410;SAUGNAC ET MURET;558096217;contact@legrandgousier-hotel.com;http://www.legrandgousier-hotel.com;-;57;26;-;-;-
31/01/2012;31/01/2012;HÔTEL;2 étoiles;-;-;SARL LA POMME DE PIN;39, Avenue de la Plage;40480;VIEUX BOUCAU LES BAINS;558480057;lapommedepin40@orange.fr;http://www.lapommedepin.com;-;69;30;-;-;-
31/01/2012;15/02/2012;HÔTEL;3 étoiles;-;-;BRITHOTEL PREMA;3 rue des 11 Arpents;41000;BLOIS;254788990;prema@brithotel.fr;http://www.blois.brithotel.fr;-;277;43;-;-;-
31/01/2012;09/02/2012;HÔTEL;2 étoiles;-;-;HOTEL LE GRAND CHENE;RN 76 ZA Les Grands Chênes;41130;GIEVRES;254986170;hotel.grandchene@wanadoo.fr;http://www.legrandchene.fr;-;48;21;-;-;-
31/01/2012;09/02/2012;HÔTEL;3 étoiles;-;-;HOTEL IBIS;13 place poulet malassis;61000;ALENCON;233806767;jlleclerc@hotmail.fr;-;-;100;52;-;-;-
31/01/2012;09/02/2012;HÔTEL;3 étoiles;-;-;HOTEL LE GALION;5 rue Victor Hugo;61100;FLERS;233644747;le.galion.hotel@wanadoo.fr;http://www.hotellegalion.fr;-;64;31;-;-;-
31/01/2012;03/02/2012;HÔTEL;3 étoiles;-;-;HOTEL DE NOTRE DAME;19 RUE MAITRE ALBERT;75005;PARIS;143267900;hotel.denotredame@libertysurf.fr;-;-;69;34;-;-;-
31/01/2012;27/02/2012;HÔTEL;4 étoiles;-;-;MERCURE TOUR EIFFEL GRENELLE;64 BOULEVARD DE GRENELLE;75015;PARIS;145789090;h1598@accor.com;http://www.mercure.com;-;154;77;-;-;-
31/01/2012;31/01/2012;HÔTEL;3 étoiles;-;-;HOTEL LA VILLA DES TERNES;97 avenue des Ternes;75017;PARIS;153819494;m.sutter@hotelternes.com;http://www.hotelternes.com;-;71;39;-;-;-
31/01/2012;06/02/2012;HÔTEL;4 étoiles;-;-;NOVOTEL AVIGNON CENTRE;20 BOULEVARD SAINT ROCH;84000;AVIGNON;432747034;catherine.delleci@accor.com;http://novotel.com;-;200;130;-;-;-
31/01/2012;01/02/2012;HÔTEL;2 étoiles;-;-;HÔTEL L'HERBIER D'ORANGE;8, place aux herbes;84100;ORANGE;490340923;info@lherbierdorange.com;http://www.lherbierdorange.com;-;45;19;-;-;-
